pct_contractile_area,pct_contractile_area_norm,ehat_norm,group,days_post_btx
0.48046736,0.6022307298073764,0.39776927019262365,G2,2
0.40584336,0.49259563496473324,0.5074043650352668,G2,2
0.40141378000000005,0.4860878435918094,0.5139121564081905,G2,2
0.58716199,0.758982925873665,0.241017074126335,G2,2
0.50213938,0.6340705396290378,0.3659294603709622,G2,2
0.49863242999999996,0.6289182455164412,0.37108175448355885,G2,2
0.48835964,0.6138258046670019,0.3861741953329981,G2,2
0.58048149,0.7491681578218817,0.25083184217811827,G2,2
0.56181969,0.7217508629444368,0.2782491370555632,G2,2
0.30036806,0.33763483791477295,0.6623651620852271,G2,2
0.4644957692921145,0.578765800802674,0.42123419919732596,G2,2
0.4644957692921145,0.578765800802674,0.42123419919732596,G2,2
0.4644957692921145,0.578765800802674,0.42123419919732596,G2,2
0.4644957692921145,0.578765800802674,0.42123419919732596,G2,2
0.35986162,0.4250407943513949,0.574959205648605,G2,2
0.4644957692921145,0.578765800802674,0.42123419919732596,G2,2
0.4644957692921145,0.578765800802674,0.42123419919732596,G2,2
0.4644957692921145,0.578765800802674,0.42123419919732596,G2,2
0.4644957692921145,0.578765800802674,0.42123419919732596,G2,2
0.51467042,0.6524807261491513,0.3475192738508487,G2,2
0.54869625,0.7024703420790084,0.2975296579209916,G2,2
0.59236238,0.7666231656205121,0.23337683437948786,G2,2
0.07055422,0.0,1.0,G2,2
0.47198447,0.5897679504108054,0.41023204958919457,G2,2
0.32178525999999996,0.36910027468128037,0.6308997253187196,G2,2
0.5016049300000001,0.6332853434932283,0.3667146565067717,G2,2
0.35544116000000003,0.4185464017786555,0.5814535982213445,G2,2
0.41879275,0.5116204473683081,0.48837955263169186,G2,2
0.53238518,0.6785066614074418,0.32149333859255824,G2,2
0.42123735,0.5152119722510848,0.48478802774891516,G5,5
0.53078362,0.6761537028083826,0.3238462971916174,G5,5
0.6214601,0.8093725665090289,0.1906274334909711,G5,5
0.60844681,0.7902538743541617,0.20974612564583828,G5,5
0.5822785300000001,0.7518083091248945,0.2481916908751055,G5,5
0.45938654999999995,0.5712595060226725,0.4287404939773275,G5,5
0.48938308999999997,0.6153294233127017,0.3846705766872983,G5,5
0.38107798000000004,0.45621116368050707,0.5437888363194929,G5,5
0.46356171,0.5773935120071174,0.4226064879928826,G5,5
0.59726707,0.7738289727780455,0.22617102722195448,G5,5
0.44631590000000004,0.5520565424666452,0.44794345753335485,G5,5
0.11974007,0.07226221228647646,0.9277377877135236,G5,5
0.28302798500000004,0.3121593773765608,0.6878406226234393,G5,5
0.28302798500000004,0.3121593773765608,0.6878406226234393,G5,5
0.28302798500000004,0.3121593773765608,0.6878406226234393,G5,5
0.24619615,0.2580472723774508,0.7419527276225493,G5,5
0.43549715999999994,0.5361620100644969,0.46383798993550307,G5,5
0.46020658,0.5724642667809247,0.42753573321907534,G5,5
0.35135649999999996,0.4125453553793743,0.5874546446206257,G5,5
0.38500665,0.46198303476829977,0.5380169652317002,G5,5
0.07366327,0.004567712687882181,0.9954322873121179,G5,5
0.45196462,0.5603554537142267,0.4396445462857733,G5,5
0.5753519500000001,0.7416320085348007,0.2583679914651993,G5,5
0.40415647,0.4901173123722816,0.5098826876277184,G5,5
0.42636829,0.5227501783715274,0.4772498216284726,G5,5
0.65100793,0.8527832540149828,0.14721674598501722,G5,5
0.59008587,0.7632785929661353,0.23672140703386468,G5,5
0.6414041500000001,0.8386737003707414,0.1613262996292586,G5,5
0.27771745,0.3043573162649857,0.6956426837350143,G5,5
0.4753521,0.5947155602205842,0.40528443977941575,G5,5
0.46331108797619047,0.5770253064787348,0.42297469352126515,G5,5
0.46331108797619047,0.5770253064787348,0.42297469352126515,G5,5
0.46331108797619047,0.5770253064787348,0.42297469352126515,G5,5
0.46331108797619047,0.5770253064787348,0.42297469352126515,G5,5
0.46331108797619047,0.5770253064787348,0.42297469352126515,G5,5
0.40319375,0.4887029162194768,0.5112970837805232,G5,5
0.6124792800000001,0.796178244944054,0.20382175505594602,G5,5
0.507836515,0.6424405805817653,0.35755941941823466,G5,5
0.507836515,0.6424405805817653,0.35755941941823466,G5,5
0.507836515,0.6424405805817653,0.35755941941823466,G5,5
0.53285215,0.6791927181752196,0.32080728182478035,G5,5
0.4633110879761904,0.5770253064787348,0.42297469352126515,G5,5
0.4633110879761904,0.5770253064787348,0.42297469352126515,G5,5
0.4633110879761904,0.5770253064787348,0.42297469352126515,G5,5
0.4633110879761904,0.5770253064787348,0.42297469352126515,G5,5
0.37599011,0.4487362345692688,0.5512637654307312,G5,5
0.32531404,0.37428464070265194,0.6257153592973481,G5,5
0.41180999999999995,0.5013616236854116,0.4986383763145884,G5,5
0.45816643,0.5694669463646617,0.43053305363533834,G5,5
0.33572634,0.3895820449965795,0.6104179550034206,G5,5
0.36060187,0.42612834499136687,0.5738716550086331,G5,5
0.60672658,0.7877265697443692,0.21227343025563084,G5,5
0.72389284,0.9598633357641185,0.04013666423588147,G5,5
0.37628462,0.4491689188502255,0.5508310811497745,G5,5
0.34283253,0.40002222261530596,0.599977777384694,G5,5
0.35050095,0.4112884098204037,0.5887115901795963,G5,5
0.35108382,0.4121447430071926,0.5878552569928074,G5,5
0.51339592,0.6506082732067072,0.3493917267932928,G5,5
0.25392192999999996,0.2693977309837087,0.7306022690162912,G5,5
0.47927502,0.6004789835999274,0.39952101640007265,G5,5
0.34244335,0.3994504523241012,0.6005495476758989,G5,5
0.36429656,0.4315564604577606,0.5684435395422394,G5,5
0.44579436,0.5512903132727633,0.44870968672723666,G5,5
0.25178493,0.2662581217738202,0.7337418782261798,G5,5
0.35107980000000005,0.4121388369571114,0.5878611630428886,G5,5
0.46331108797619047,0.5770253064787348,0.42297469352126515,G5,5
0.46331108797619047,0.5770253064787348,0.42297469352126515,G5,5
0.46331108797619047,0.5770253064787348,0.42297469352126515,G5,5
0.46331108797619047,0.5770253064787348,0.42297469352126515,G5,5
0.46331108797619047,0.5770253064787348,0.42297469352126515,G5,5
0.5191002,0.6589888113554127,0.34101118864458735,G5,5
0.65753224,0.8623685529219404,0.13763144707805963,G5,5
0.43629139,0.5373288663222274,0.4626711336777726,G5,5
0.5037324000000001,0.6364109515445909,0.36358904845540907,G5,5
0.54482572,0.6967838883423915,0.30321611165760853,G5,5
0.55084595,0.7056286097058205,0.29437139029417947,G5,5
0.45967709,0.5716863577118823,0.42831364228811775,G5,5
0.43785901000000005,0.5396319614039334,0.46036803859606656,G5,5
0.4827940166666667,0.6056489762738787,0.3943510237261213,G5,5
0.4827940166666667,0.6056489762738787,0.3943510237261213,G5,5
0.48771406,0.612877340037278,0.387122659962722,G5,5
0.37743528,0.4508594301901648,0.5491405698098353,G5,5
0.60273658,0.7818645946636692,0.2181354053363308,G5,5
0.46579118999999997,0.5806689897522097,0.4193310102477903,G5,5
0.4834192775,0.6065675886608305,0.3934324113391695,G5,5
0.4633110879761904,0.5770253064787348,0.42297469352126515,G5,5
0.4633110879761904,0.5770253064787348,0.42297469352126515,G5,5
0.4633110879761904,0.5770253064787348,0.42297469352126515,G5,5
0.4633110879761904,0.5770253064787348,0.42297469352126515,G5,5
0.4633110879761904,0.5770253064787348,0.42297469352126515,G5,5
0.5907001000000001,0.7641809992202252,0.2358190007797748,G5,5
0.75030424,0.998666084798303,0.0013339152016970113,G5,5
0.67050217,0.8814235420092641,0.1185764579907359,G5,5
0.67050217,0.8814235420092641,0.1185764579907359,G5,5
0.67050217,0.8814235420092641,0.1185764579907359,G5,5
0.45467356999999997,0.5643353528106833,0.43566464718931674,G5,5
0.24455470999999998,0.25563572341091845,0.7443642765890816,G5,5
0.5107475,0.6467173027698082,0.3532826972301918,G5,5
0.42376174,0.5189207219438086,0.48107927805619144,G5,5
0.40843438,0.49640227523380465,0.5035977247661954,G5,5
0.4633110879761903,0.5770253064787346,0.4229746935212654,G5,5
0.4633110879761903,0.5770253064787346,0.4229746935212654,G5,5
0.4633110879761903,0.5770253064787346,0.4229746935212654,G5,5
0.4633110879761903,0.5770253064787346,0.4229746935212654,G5,5
0.4633110879761903,0.5770253064787346,0.4229746935212654,G5,5
0.47316609,0.591503947151371,0.408496052848629,G5,5
0.51626205,0.6548190959230096,0.3451809040769904,G5,5
0.38593742,0.4633504910454584,0.5366495089545416,G5,5
0.45393411,0.563248962812394,0.436751037187606,G5,5
0.42577669,0.521881019359562,0.478118980640438,G5,5
0.6087701,0.790728841252367,0.20927115874763302,G5,5
0.57844412,0.7461749216890081,0.2538250783109919,G5,5
0.50080733,0.632113536143763,0.367886463856237,G5,5
0.6405279500000001,0.8373864165196864,0.16261358348031363,G5,5
0.5821373750000001,0.7516009289012062,0.24839907109879378,G5,5
0.46331108797619014,0.5770253064787344,0.4229746935212656,G5,5
0.46331108797619014,0.5770253064787344,0.4229746935212656,G5,5
0.46331108797619014,0.5770253064787344,0.4229746935212656,G5,5
0.46331108797619014,0.5770253064787344,0.4229746935212656,G5,5
0.46331108797619014,0.5770253064787344,0.4229746935212656,G5,5
0.46331108797619014,0.5770253064787344,0.4229746935212656,G5,5
0.18997318,0.1754463578153115,0.8245536421846885,G7,7
0.28694714,0.3179172693433277,0.6820827306566724,G7,7
0.52591307,0.6689980530015398,0.3310019469984602,G7,7
0.3342777966666666,0.3874538933867263,0.6125461066132737,G7,7
0.3342777966666666,0.3874538933867263,0.6125461066132737,G7,7
0.4693512852956991,0.5858993631628124,0.41410063683718756,G7,7
0.4693512852956991,0.5858993631628124,0.41410063683718756,G7,7
0.4693512852956991,0.5858993631628124,0.41410063683718756,G7,7
0.4693512852956991,0.5858993631628124,0.41410063683718756,G7,7
0.4693512852956991,0.5858993631628124,0.41410063683718756,G7,7
0.4693512852956991,0.5858993631628124,0.41410063683718756,G7,7
0.4693512852956991,0.5858993631628124,0.41410063683718756,G7,7
0.4693512852956991,0.5858993631628124,0.41410063683718756,G7,7
0.4693512852956991,0.5858993631628124,0.41410063683718756,G7,7
