group,days_post_btx,pct_contractile_area,shapeleastaxislength_delta,shapemajoraxislength_delta,shapemaximum2ddiametercolumn_delta,shapemaximum2ddiameterrow_delta,shapemaximum2ddiameterslice_delta,shapemaximum3ddiameter_delta,shapemeshvolume_delta,shapeminoraxislength_delta,shapesphericity_delta,shapesurfacearea_delta,shapesurfacevolumeratio_delta,shapevoxelvolume_delta,firstorder10percentile_delta,firstorder90percentile_delta,firstorderenergy_delta,firstorderentropy_delta,firstorderinterquartilerange_delta,firstorderkurtosis_delta,firstordermaximum_delta,firstordermeanabsolutedeviation_delta,firstordermean_delta,firstordermedian_delta,firstorderminimum_delta,firstorderrange_delta,firstorderrobustmeanabsolutedeviation_delta,firstorderrootmeansquared_delta,firstorderskewness_delta,firstordertotalenergy_delta,firstorderuniformity_delta,firstordervariance_delta,glcmautocorrelation_delta,glcmclusterprominence_delta,glcmclustershade_delta,glcmclustertendency_delta,glcmcontrast_delta,glcmcorrelation_delta,glcmdifferenceaverage_delta,glcmdifferenceentropy_delta,glcmdifferencevariance_delta,glcmid_delta,glcmidm_delta,glcmidmn_delta,glcmidn_delta,glcmimc1_delta,glcmimc2_delta,glcminversevariance_delta,glcmjointaverage_delta,glcmjointenergy_delta,glcmjointentropy_delta,glcmmcc_delta,glcmmaximumprobability_delta,glcmsumaverage_delta,glcmsumentropy_delta,glcmsumsquares_delta,gldmdependenceentropy_delta,gldmdependencenonuniformity_delta,gldmdependencenonuniformitynormalized_delta,gldmdependencevariance_delta,gldmgraylevelnonuniformity_delta,gldmgraylevelvariance_delta,gldmhighgraylevelemphasis_delta,gldmlargedependenceemphasis_delta,gldmlargedependencehighgraylevelemphasis_delta,gldmlargedependencelowgraylevelemphasis_delta,gldmlowgraylevelemphasis_delta,gldmsmalldependenceemphasis_delta,gldmsmalldependencehighgraylevelemphasis_delta,gldmsmalldependencelowgraylevelemphasis_delta,glrlmgraylevelnonuniformity_delta,glrlmgraylevelnonuniformitynormalized_delta,glrlmgraylevelvariance_delta,glrlmhighgraylevelrunemphasis_delta,glrlmlongrunemphasis_delta,glrlmlongrunhighgraylevelemphasis_delta,glrlmlongrunlowgraylevelemphasis_delta,glrlmlowgraylevelrunemphasis_delta,glrlmrunentropy_delta,glrlmrunlengthnonuniformity_delta,glrlmrunlengthnonuniformitynormalized_delta,glrlmrunpercentage_delta,glrlmrunvariance_delta,glrlmshortrunemphasis_delta,glrlmshortrunhighgraylevelemphasis_delta,glrlmshortrunlowgraylevelemphasis_delta,glszmgraylevelnonuniformity_delta,glszmgraylevelnonuniformitynormalized_delta,glszmgraylevelvariance_delta,glszmhighgraylevelzoneemphasis_delta,glszmlargeareaemphasis_delta,glszmlargeareahighgraylevelemphasis_delta,glszmlargearealowgraylevelemphasis_delta,glszmlowgraylevelzoneemphasis_delta,glszmsizezonenonuniformity_delta,glszmsizezonenonuniformitynormalized_delta,glszmsmallareaemphasis_delta,glszmsmallareahighgraylevelemphasis_delta,glszmsmallarealowgraylevelemphasis_delta,glszmzoneentropy_delta,glszmzonepercentage_delta,glszmzonevariance_delta,ngtdmbusyness_delta,ngtdmcoarseness_delta,ngtdmcomplexity_delta,ngtdmcontrast_delta,ngtdmstrength_delta,ehat_norm,erat_days_pred,erat_norm
G7,7,0.41214381000000005,0,86.86077639999999,101.0,28.0,84.69887270000001,84.69887270000001,7693.000003,22.219748109999998,-0.02578107670999999,15578.22064,-0.024687403000000163,7744.0,3.0,-16.0,34646387.0,-0.1641607071800002,-8.0,5.929823324820001,20.0,-1.3295413929199995,0.9009216271400007,2.0,1.0,19.0,-4.289014245539999,3.9286343934100003,1.1438677583,34646387.0,0.05606406991999996,398.97719037650995,1.139726787689999,1364.5647076999999,78.62815481999999,3.6125750750000005,-0.126602634,0.044254573699999966,-0.11087807799999996,-0.21086859280000003,-0.06856877180000001,0.05274263140000002,0.053866583399999945,0.0015646727999999444,0.011258512999999915,-0.09333798019999995,0.012664858700000003,-0.09640463560000001,0.04337254700000015,0.07588008770000002,-0.4065315039999997,0.048280561200000016,0.13870191980000002,0.0867450940000003,-0.28530116900000024,0.8714931089100002,-0.5184832223499996,3263.4246118747596,0.12038594533000002,-0.9251500161699999,2854.7691290723797,0.7265441371399999,0.8197783656900004,11.27240620629,154.29556652926,0.9400661759000002,-0.03089931003999996,-0.01031259437,-0.16141583515999997,-0.0022454127030000007,159.03708045951998,0.010362557770000003,1.7565065781199998,2.5446612794799996,57.415732379480005,315.78742079999995,21.745733249999997,0.001444277599999988,0.717640125,-86.8957906,-0.07065169710000001,-0.10715390370000002,34.79858408,-0.11582934880000001,-0.9572046299999997,-0.013150424630000004,7.083611699999999,-0.006976223199999992,1.6378883960000001,1.4852717899999988,258250.62324000002,989716.9963,81314.7949,0.009178033700000005,4.634173496999999,0.006391139859999999,0.04616487999999999,1.400090853,0.006896342980000001,0.5205436820000005,-0.0036788464499999986,255382.00689,5.743447529999999,-0.001130829839,-1.38058105,-0.002631458419000001,-0.012790695300000043,0.4981479537828367,6.998917897821913,0.5004125755225028
G7,7,0.54422479,0,41.916999499999974,40.0,14.0,31.5459156,31.5459156,5196.25,10.736849820000003,-0.01313654181,10466.790539999998,-0.01474530644000005,5217.0,1.0,-62.0,-14116912.0,-0.64562130318,-33.0,10.227170912510001,0.0,-17.59918582773,-16.915562210669997,-7.0,1.0,-1.0,-14.359895380740001,-22.323312026320004,1.6853584270400002,-14116912.0,0.1154373786,-1353.5669479972598,-6.025827958999999,-74.72214999999983,-15.59248749000001,-8.558435580000001,-0.1679698057,0.0008633415999999006,-0.1334673942,-0.26475383620000004,-0.0951335408,0.06107284489999998,0.06328345600000007,0.0013624464000000502,0.010902097600000049,-0.031037697899999994,-0.017627731399999957,-0.10412353130000002,-0.7202789709999999,0.11156588440000001,-0.9905970579999996,0.012753251399999943,0.16079634220000003,-1.4405579419999999,-0.8189047452299998,-2.18160134731,-1.03494473761,2842.55816121885,0.12041396995999998,-1.26224083005,2802.8520828659903,-2.0850356963,-5.88339063972,12.09852986485,-63.44848201251,4.638647344599999,0.039615467540000004,-0.013554073729999998,-0.5912383059599999,-0.0009234616730000016,189.07046789493995,0.07943880152999999,-1.4853857715099998,-7.8569106710500005,62.61407441000001,180.42717669999996,27.148105720000004,0.07021775910000003,0.26123414299999936,-364.03438159999996,-0.09050902159999999,-0.11818515090000004,37.38082957,-0.15830580440000003,-6.8053418390000004,-0.0020471662300000013,1.5035029800000004,0.013986088399999999,-0.5449534920000003,-9.922670190000002,269006.96807,959752.4487,95549.39994,0.050797079199999984,0.17012558099999886,0.003608846709999995,0.020489758400000002,-0.6729127359999998,-0.00554248391,-0.008874242000000088,-0.0062212823099999995,263977.73556,3.702797310000001,-0.0011630310410000002,-1.3567473200000002,-0.010653596885,0.0013323383000000133,0.3040989779947626,7.004806837671256,0.500832320181824
G7,7,0.56556995,0,135.70475310000003,105.0,15.0,101.16472280000002,101.16472280000002,8510.000003000001,14.895572430000001,-0.026485011219999993,17221.1269875988,-0.026300226940000115,8565.0,3.0,-20.5,19118753.0,-0.22411226587000033,-9.0,7.701458638609999,58.0,-6.169063952440002,-0.9315508134199959,3.0,0.0,58.0,-4.18019728889,-3.783390342209998,0.9999660144100002,19118753.0,0.051952776769999987,-317.55761129999996,-0.5908723990000002,71.57680350000001,1.1642718199999997,-1.6362461369999997,-0.11354952669999999,0.016546550800000004,-0.10076732360000001,-0.2020523622,-0.06492047100000001,0.0482460562,0.04910544150000007,0.0029408641999999485,0.015576674799999912,-0.07633895070000007,0.006064774800000006,-0.08951453309999999,-0.04717274600000021,0.0669661838,-0.4571170119999999,0.02517146079999999,0.12149402980000001,-0.0943454929100005,-0.33497844205000016,-0.4374489155899999,-0.5965689368100002,3575.13607850055,0.11863519403,-0.9050766751900001,3160.17466559106,-0.47467903486000007,-0.7543642022100006,10.568539544890001,51.32425613839001,-0.6967376480300018,-0.05217068508,-0.009674840890000001,-0.15404387153000001,-0.002668383622,257.38278125369,0.03182529107000001,0.04804608722999992,-0.5212677420000009,58.13581108,233.76144319999997,19.79531548,-0.002673200699999989,0.5929597749999997,-60.12913990000004,-0.0658470862,-0.0997236869,33.32376189,-0.11844462919999998,-1.51496779,-0.01479445069999999,8.183673469999999,0.0027766208999999986,0.7027511680000003,-0.9149659900000007,312246.85039,1241323.4183,91479.33203,0.019814194200000024,0.7006802719999996,-0.013420334120000002,0.005393857900000007,-0.755375865,0.012164161660000002,0.527072875,-0.004114077039,306149.67851999996,-3.5694797699999974,-0.0011731164359999999,4.787668634,-0.009851743207,0.1132884494,0.2727393799963789,7.000977181929308,0.5005593546590227
G7,7,0.37822653,0,9.45666399999999,28.0,26.0,30.1553624,30.1553624,6553.499999999998,25.962162779999993,-0.01563273908,13180.530069999997,-0.02187039199999985,6571.0,5.0,0.0,23666648.0,-0.04291541600000004,0.0,0.9093736150000002,21.0,-0.6959060699999995,2.5476260300000035,3.5,-6.0,27.0,-0.81917072187,2.1971735986800027,0.1225018858600001,23666648.0,0.005378507199999993,-21.532191101449996,0.4621768479999995,1.1275085221899985,0.1495858337999998,-0.08887506173000004,-0.06583887112999998,0.04333326661000003,-0.06192721947000002,-0.13649662595,-0.04076140380000001,0.03031166776000005,0.03057244460999997,0.0017635709200000127,0.00877689466999998,-0.08998495001000001,0.028464271399999963,-0.0585045243,0.09113001999999959,0.028924913800000007,-0.2211625399999999,0.03418352140000003,-0.00805876459999999,0.18226003999999918,-0.14627383500000013,-0.03867848339999991,-0.37443000000000026,3244.3760030000003,0.10178927559999998,-0.6420976650000001,2528.4642150000004,-0.030738459800000006,0.42582649199999967,7.117318239999996,76.10876869999998,0.3247259499999995,-0.02615254959999999,-0.006684918680000002,-0.041017427099999976,-0.002788751247000001,151.39219360000004,0.012813945900000012,-0.02087331069999998,0.9256423139999992,67.80222919999999,408.92908600000004,13.930635089999999,-0.045497603100000006,0.4551379689999999,-60.338305200000036,-0.03897354909999999,-0.0653165222,43.629489199999995,-0.057393053299999996,-0.1984985589999999,-0.029153624999999996,1.927210559999999,-0.010038231000000009,0.08822691799999993,0.31600251200000073,257731.6276,1468314.924,52987.33555,-0.023356731899999983,2.689720150000001,0.006588566200000007,0.0044667663999999885,0.425140096,-0.006284811000000001,-0.08380239600000028,-0.005094722520000001,252845.3547,9.211903670000005,-0.0004062479790000002,-0.766201315,-0.002282904025,-0.006591228250000001,0.5479780916688317,6.999663944781011,0.5004657513461137
G7,7,0.4693512852956992,0,-46.173192400000005,-24.0,22.0,-24.052213999999992,-24.052213999999992,4963.500003000001,22.030147120000002,-0.013790120579999995,9916.265219999997,-0.026078607000000087,4959.0,7.0,-11.0,9700702.0,-0.41555299700000004,-7.0,-2.5433004419999996,-68.0,-5.040297710000001,-1.116978809999999,1.0,4.0,-72.0,-3.3948057486700005,-3.397251869730006,-0.6286868716,9700702.0,0.08129982942000002,-248.63376825897,-0.5155232998499999,-38.91020860773,-4.44959820427,-1.35071692853,-0.06854856969,-0.04442336952999992,-0.06292362737000001,-0.14690722722000005,-0.043862779429999985,0.030524323249999985,0.030899319400000014,-0.002271768169999966,-0.001060510459999997,-0.0038399431000000206,-0.04779499739999993,-0.0580018028,-0.039284428000000204,0.08441706649999997,-0.6034017680000001,-0.05695692330000002,0.04171918889999998,-0.07856885600000041,-0.5251826420000001,-0.35481637459999993,-0.7595933619999999,2678.262512,0.10554916359999997,-0.7846061020000001,3024.80148,-0.38945618870000004,-0.649752479,7.177509460000003,29.22503290000003,0.19500745999999936,-0.0284002357,-0.007682631530000001,-0.10955663959999998,-0.0029829917400000005,286.5647642,0.10558703220000004,-0.7040749455,-1.2114737680000003,74.30494641000001,366.1165885,15.332551880000004,-0.04321831580000002,0.01452975599999995,-87.80285510000002,-0.04306846859999999,-0.06672728589999999,48.07457135,-0.07647758229999999,-1.498888932,-0.028603527929999997,2.9005978300000024,0.02563927399999999,-1.074063117,-2.8736954100000007,400941.3959,2370636.9953,78636.19241,-0.006515115300000041,-2.1777282400000004,-0.01352424944000001,-0.0594211251,-1.141064856,-0.00942297239999998,-0.07894043499999981,-0.005502429410999999,394696.9874,38.96203619,-0.000616271396,-5.095391085,0.0003390260070000005,-0.07869655298,0.41410063683718734,6.996206378027726,0.5002193071276184
G7,7,0.4693512852956992,0,-15.873081049999996,12.5,19.5,6.521099849999985,6.521099849999985,4826.624999999998,21.055844054999994,-0.011677509830000002,9691.902409999999,-0.01704490450000007,4835.5,4.0,-5.5,14451861.5,-0.19041279150000023,-3.0,0.4770926670000004,-4.5,-2.2085912899999993,0.7287622399999947,2.5,-1.0,-3.5,-1.60839479851,-0.13218276385000394,0.005027517100000045,14451861.5,0.04007262438000003,-85.59295034440999,-0.024027883219999602,-6.454908615060003,-0.7666913167499998,-0.5214498823999998,-0.043038402350000005,-0.00724947816999999,-0.04231394757999998,-0.0939846149100001,-0.02718291788999999,0.021036231289999985,0.021084528310000072,0.00033805623000005003,0.004319871800000041,-0.02404951430000002,-0.01643425944999999,-0.04168004970000003,0.017753485499999666,0.05207094295000003,-0.3322519169999998,-0.018657619550000115,0.020032766649999978,0.03550697099999933,-0.2867623799999999,-0.14112207129999998,-0.4799362555000002,2499.236616,0.08099276594999993,-0.4701291540000003,2393.2889214999996,-0.13833099434999996,-0.04502194100000079,5.109835815000004,24.8929354,0.21813488999999997,-0.02253211194999999,-0.004755494160000002,-0.02654315909999999,-0.002408522961499999,163.02095255000006,0.03571552495000002,-0.11867232849999998,0.5889033365000005,59.1537883,296.8224743500001,12.698160134999998,-0.04765808234999999,0.18748218999999988,-25.982556450000004,-0.022588162900000014,-0.04637385645,39.49287927499999,-0.036884371949999994,0.027631775000000136,-0.027702719634999998,-0.8909972849999974,-0.023030051250000017,-0.0537937275,0.36230390800000123,279633.43020000006,1662558.6700000004,54873.560124999996,-0.043191258050000014,1.0638640150000018,-0.0011582885249999952,-0.023896995800000043,0.050542166500000096,-0.016417679349999992,-0.013210496000000127,-0.003457481415500001,275276.84624999994,14.858496280000004,-0.0003580605935000001,-1.0637875435000002,-0.0019049622635,-0.011084296229999999,0.41410063683718734,7.0006489492830815,0.5005359592935081
G7,7,0.4693512852956992,0,-0.5418335499999785,27.5,14.5,17.231456149999985,17.231456149999985,4986.624999999998,16.594679655,-0.012200111829999999,10017.309089999999,-0.017486043499999937,4997.5,3.0,-1.5,15967553.5,-0.08673356850000014,-3.0,1.7381081680000006,25.5,-0.9617371399999985,0.9200985199999963,-0.5,-1.0,26.5,-1.0483718417199999,0.784531244319993,0.4853088959700001,15967553.5,0.030780510620000034,-6.505928872840002,0.05448509757000064,3.7756941353499993,1.03417652647,-0.10912314719999983,-0.036757373509999997,0.015674433390000075,-0.036505249629999986,-0.08030223856000007,-0.023215117559999998,0.018210604129999974,0.018227412420000033,0.002268398500000046,0.007854761599999982,-0.03864416830000006,-0.0004094502500000541,-0.03628464120000002,0.013186719499999722,0.04910625685000003,-0.21790888799999975,0.01587461964999992,0.04459502794999998,0.02637343799999936,-0.17960823800000014,-0.036470130300000014,-0.37510350550000027,2472.709348,0.07454220164999997,-0.37867840100000016,2356.1068644999996,-0.022256625449999956,0.10393365699999979,4.583062294999998,19.270448399999964,0.5264708599999999,-0.01705094004999999,-0.00420230211,-0.01031941119999999,-0.0021570167215,123.18803805000005,0.005754329150000015,0.07447851350000001,1.1802060035000004,52.84975786999999,227.97088915000006,12.609739454999996,-0.04691985474999999,0.26902294699999985,1.4484056499999838,-0.01652469320000001,-0.041120686049999994,35.553626054999995,-0.022868729450000014,0.40036811900000013,-0.024520593224999998,-0.9357590049999942,-0.03040470765000003,0.2780310495,1.075693836000001,302311.2463,1618406.9660000005,64318.70617499999,-0.03340381185000002,0.08007084500000161,-0.01067654208499999,-0.04035802760000001,-0.1392637955,-0.020989175949999994,0.10419415600000015,-0.0032875582055,298092.17435,1.9554275099999998,-0.00030890318750000003,0.07479975149999984,-0.0036395003805,0.0023847115699999998,0.41410063683718734,7.000387406703361,0.5005173173810703
G7,7,0.4693512852956992,0,-18.293808549999994,13.5,18.5,6.649944749999975,6.649944749999975,5360.124999999998,17.456356244999995,-0.01324689323,10736.089820000001,-0.02264555849999983,5364.5,4.0,-10.5,13212945.5,-0.3076094895000001,-4.0,-0.647858243,-23.5,-4.03810013,-0.6160228881199998,2.5,-1.0,-22.5,-2.153385588039999,-2.6011650073400077,-0.4357572250799999,13212945.5,0.05185886109999999,-220.93890374052,-0.45143500750999976,-35.960482174480006,-4.994085950360001,-1.3489847778399997,-0.0487783232,-0.04058949033000003,-0.047488902159999985,-0.10621205625000008,-0.030809453900000006,0.023529547530000028,0.02361550899999998,-0.0008815028999998864,0.0015895492999999927,-0.0023960388000000554,-0.03473629254999999,-0.04636065880000001,-0.025912695500000194,0.056710771250000014,-0.458040118,-0.06293047525000006,0.00760005305,-0.05182539100000039,-0.4056998460000001,-0.34944077539999996,-0.6070431545000003,2732.941049,0.09056964094999995,-0.5184280440000002,2712.8093264999998,-0.35391297904999997,-0.5116855240000007,5.825347115,18.71711319999997,0.14189761999999995,-0.023160703449999986,-0.0057187033700000015,-0.06284802810000001,-0.002637627633499999,248.80849554999998,0.06862777305000001,-0.48087600230000005,-0.5508642995000006,66.42678858,338.60840885000005,13.801995324999996,-0.038815945949999986,0.0701045520000001,-30.246251250000057,-0.027336845400000004,-0.052905962949999996,43.298302754999995,-0.04254191855,-0.5955383570000001,-0.02264921052499999,2.6841549250000085,-0.0016832980500000316,-0.6989261785,-1.2616496689999988,308235.7215,1886654.7503000004,58902.02531499999,-0.03784262285000001,-1.2475895649999984,-0.018487128784999987,-0.06738670070000002,-0.47680979049999994,-0.04058985264999998,0.07921922099999978,-0.003966918675500001,303496.21644999995,25.82541921,-0.0005488117275000001,-2.4345198815,-0.0015752670055000006,-0.03536006847,0.41410063683718734,7.0019286917722265,0.5006271752150266
G7,7,0.4693512852956992,0,-29.47025930000001,22.0,20.0,-7.227548399999989,-7.227548399999989,3056.0,8.365272869999998,-0.006883899819999997,6088.151849999998,-0.014269292999999905,3050.0,-3.0,-33.0,-14387231.0,-0.5250180709999999,-15.0,4.749030436149999,-8.0,-8.19736960258,-13.077443961430006,-11.0,-6.0,-2.0,-6.081625348540001,-15.590573194049995,0.6919677206500001,-14387231.0,0.13493365938000002,-462.18225661059995,-3.7305841868100007,-112.16472347183999,-10.958925997209999,-3.1802468532800003,-0.06333525597,-0.034092428229999916,-0.06012873482,-0.12866224999999998,-0.0383999176,0.029529947300000026,0.029743715300000084,0.0009700357999999909,0.006645342599999937,0.012603107600000052,-0.041894037300000075,-0.05732302889999999,-0.5406770089999999,0.13531119889999998,-0.7479740069999998,-0.026025741200000008,0.18518303370000005,-1.081354019,-0.6730647969999999,-0.810895527,-0.9169471130000004,2252.307566,0.1025600032,-0.471273928,2889.0586409999996,-0.7598088315000001,-3.6643669439999993,6.810592980000003,-148.1657204,4.757135904,0.052336714399999984,-0.005947580709999997,-0.1484334671,-0.0001713443410000003,101.73832389999995,0.06195382480000003,-0.5720145739999998,-3.0702746449999996,75.11929987999999,140.02062769999998,23.146012140000003,0.037357923000000015,0.04675475800000051,-122.67453030000001,-0.029813959400000006,-0.06155427699999999,49.28484578,-0.038016061499999976,-0.9075149840000001,-0.0015756017700000041,-2.002210430000005,0.010435844299999997,0.17537115099999978,-1.4334659500000004,359269.3733,1366223.0601,91343.52498999999,0.06417491219999999,-3.407161800000001,-0.012023408310000011,-0.04508295079999999,-1.355337399,0.023967636099999995,-0.010731830999999303,-0.00409384336,354683.1763,5.493665249999999,-0.00042810309900000003,-0.5869541150000002,-0.006368741878000001,0.0097708227,0.41410063683718734,7.0006760080430865,0.5005378879547426
G7,7,0.4693512852956992,0,-32.808214599999985,-16.0,17.0,-41.175807099999986,-41.175807099999986,5248.0833299999995,19.914040799999995,-0.01207482507999999,10422.14865,-0.028302387000000095,5228.0,-1.0,-16.0,1593009.0,-0.321690381,-10.0,0.6183282815900002,-13.0,-5.057364245130001,-8.59503645705,-7.0,-6.0,-7.0,-4.25008723797,-10.399751797859999,-0.07604978916000005,1593009.0,0.08403623402000004,-291.17539226145004,-2.2136306682000004,-88.49565689707,-8.57588169758,-1.80264072082,-0.07749043285000001,-0.01145459412999994,-0.0704882829,-0.15979488669999997,-0.0488744535,0.034077116399999996,0.034543926500000044,0.0011826553000000573,0.0077542297999999565,-0.04409501409999994,-0.012938556499999976,-0.06436140170000001,-0.34049228200000003,0.0964025389,-0.5438952589999997,-0.015274059699999953,0.13155348560000002,-0.6809845640000001,-0.4541530530000002,-0.470032789,-0.7213539770000001,3112.301654,0.11838715789999998,-0.7769610199999999,3001.0172070000003,-0.47153215709999996,-2.2851175060000006,8.046660849999995,-57.7303129,4.43158017,0.04164721630000001,-0.0072851762,-0.13910908589999998,-0.000724590592,121.30617770000003,0.046226779800000034,-0.451093765,-2.1585835720000013,80.32512927,273.1133939,22.940448120000003,0.030449230699999996,0.292093135,-125.32739520000001,-0.04333455530000001,-0.07414895870000002,51.62525279,-0.061122684699999985,-1.2774562370000004,-0.004366514840000002,6.501409449999997,0.029808843700000004,-0.035419166999999696,-2.245137422000001,343698.7242,1453583.2108,84521.38578000001,0.06442056149999997,3.3711064200000003,0.015893687809999987,0.0248603228,-0.35425457699999985,0.0311974136,-0.2651173689999995,-0.00456149476,339305.1871,7.1508027,-0.000448047391,-1.1422481530000006,-0.0043918347100000005,-0.0009945786999999984,0.41410063683718734,6.9997668574941025,0.500473086632736
G7,7,0.4693512852956992,0,61.18541449999998,73.0,18.0,71.37107259999999,71.37107259999999,8453.250003,13.936278020000003,-0.01963839969999999,17040.57156,-0.023083736000000243,8490.0,-8.0,-16.0,12639486.0,-0.14556037611000017,-7.0,4.43752023553,24.0,-2.08017737802,-9.693746264720005,-10.0,-8.0,32.0,-2.5739796113000004,-9.28776526934,0.80349933154,12639486.0,0.06147674577000001,-30.279983851440022,-2.0869519831399996,22.266551745390004,2.29507193868,-0.2382644783600001,-0.04761233078999999,0.020349146799999995,-0.046361131,-0.10156486990000002,-0.02964388509999999,0.022972032199999992,0.023055445499999938,0.0016564272000000324,0.007886363699999954,-0.047537722300000085,0.001502703300000019,-0.04526633129999999,-0.3919568199999999,0.07580247660000003,-0.2997657039999999,0.0340496173,0.1482588888,-0.7839136409999998,-0.24747128899999993,-0.07146920230000009,-0.4817097779999999,3698.594358,0.0881130333,-0.5431534459999998,3970.305309,-0.05812967379999989,-2.0699979980000007,5.671682170000004,-90.64887909999999,5.927650763999999,0.07601419939999998,-0.00542746924,-0.09132973110000003,0.00022975766199999966,261.9700011,0.008284050099999996,0.19520923200000007,-1.270069039000001,68.41118408000001,197.63281210000002,22.62711945,0.06705731240000001,0.35477626399999984,40.5506886,-0.02604320569999999,-0.05202279169999999,44.76385994,-0.04591923529999997,-0.43440037500000006,0.0005631006200000066,13.602234640000002,0.025371474300000002,-0.11833536200000028,-1.7769915149999989,462479.637,1848165.9458999997,119975.38454,0.05043150610000002,4.296627349999998,-0.0004493693799999948,-0.01277437749999999,-1.2981214879999998,0.0219525005,-0.07891645099999955,-0.003909604863999999,457302.9286,11.663888070000002,-0.0006991576500000002,0.9479819460000005,-0.0030919972019999996,0.01360374138,0.41410063683718734,7.00060534449498,0.5005328512846994
G7,7,0.4693512852956992,0,31.868986233333374,51.666666666666686,13.0,28.861513666666667,28.861513666666667,6823.611112999999,12.645258693333325,-0.01690855303333333,13699.701773333338,-0.026091910999999968,6838.333333333332,-3.666666666666668,-9.333333333333329,14939479.333333336,-0.008713560609999949,-6.0,4.527008871066666,12.333333333333343,-0.18708318803999724,-5.109561455846666,-6.0,3.0,9.333333333333343,-1.9802055406033343,-3.951246158053337,1.2567583812166667,14939479.333333336,0.03950887883666665,91.04420553311331,-0.9722659297999998,42.37159182941333,5.428980905566667,0.5463171793733332,-0.05217996216666668,0.06672663150000002,-0.048000774166666677,-0.11063478643333347,-0.03337782136666667,0.02330385580000005,0.023582468266666656,0.0017386613333333356,0.00803074293333339,-0.08977723953333322,0.032404578399999884,-0.04434398473333334,-0.2203211409999999,0.06264918203333336,-0.15846581399999948,0.0770940646666668,0.13379884420000004,-0.4406422826666665,-0.09246080600000006,0.12353430430000001,-0.34934771533333375,3220.8709633333337,0.09377268619999996,-0.46457788599999983,3130.705432666666,0.13890192319999983,-0.9400028269999998,5.879030033333336,-36.73209056666661,4.609506199999998,0.04735253043333332,-0.005148009816666667,-0.04114352783333333,-0.0006293914450000004,129.00604280000005,-0.017588241833333296,0.4869953501666666,0.49579892199999875,69.03562795666666,241.16284513333335,21.522227543333337,0.02419418506666668,0.4965599633333335,18.216247666666618,-0.022214610700000012,-0.05305872790000002,46.00817110333334,-0.030641073899999982,0.4076408656666666,-0.010480167183333333,7.516363930000001,0.0005395631666666734,0.5956962823333334,0.48522300999999857,371515.6514333333,1450975.6472666664,96066.32334333334,0.024211568633333347,2.427915863333334,-0.005602731079999992,-0.012895032833333264,-0.5486949483333332,0.023598554500000007,0.21333207800000054,-0.003802446144666667,367031.50546666665,6.303857066666669,-0.00042759211566666664,0.43679809733333297,-0.0015717844469999996,0.01938454129666666,0.41410063683718734,6.996867010892951,0.5002663949098074
G7,7,0.4693512852956992,0,29.26919753333334,60.666666666666686,26.0,43.34164336666663,43.34164336666663,7514.611112999999,18.64850509333332,-0.01959874753333332,15110.320933333336,-0.028371019000000164,7537.333333333332,-5.666666666666668,-15.333333333333329,11170182.333333336,-0.2368930008400001,-8.0,2.822532478436666,-1.6666666666666572,-3.3039156042599966,-9.23003118117667,-8.0,-8.0,6.333333333333343,-3.431928727523335,-9.58090113088334,0.4692692038466666,11170182.333333336,0.07784174565666663,-120.4973923659067,-2.18088242495,-11.715827699676673,-1.0743918471833336,-0.8244385796666669,-0.04258606986666669,-0.0028555568000000475,-0.04206209026666666,-0.09349644753333342,-0.026815136966666653,0.020943715200000046,0.020978647166666642,0.0006544590333333877,0.004667743633333332,-0.023471470433333197,-0.013836438700000064,-0.04160360803333332,-0.3781069069999998,0.08706987323333334,-0.38588892399999963,-0.00594241833333331,0.14835767850000003,-0.7562138146666664,-0.3380642119999999,-0.21675616249999996,-0.5758008093333338,3361.8286913333336,0.09039072249999996,-0.47752164399999986,3728.736324666666,-0.2106647102000001,-2.167195426,5.492177803333334,-97.61164876666663,5.126546531999999,0.06021285563333334,-0.005263267066666667,-0.09290348723333333,-0.0002094839320000005,259.25862300000006,0.022281864266666673,-0.01343127233333341,-1.260905287,72.88508095666666,217.98088173333338,22.80133023333334,0.04152559186666668,0.24818972033333342,49.06442606666661,-0.021516428500000004,-0.04984479190000002,47.819820203333336,-0.033782974799999976,-0.21182187333333324,-0.005403536813333346,10.914294209999998,0.024060211766666673,-0.40088777466666636,-2.1134153290000004,399515.78193333326,1649811.3768666664,100447.14586333334,0.04467679883333331,2.5433842733333343,-0.005477897799999992,-0.02927039123333325,-1.5782514263333332,0.02449547410000001,-0.06737124399999939,-0.004787266144666668,394391.97866666666,14.30225843666667,-0.0008616576936666667,-0.799149906666667,-0.0022623769159999993,-0.021135938863333342,0.41410063683718734,7.00142360961516,0.5005911745861579
